Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
18 d (F25),N47 D20C,1995,105,143,10/12 → 05/14
18 d (F25),B47 D20A,1995,110,150,04/14 → 07/17
18 i (F25),N20 B16A,1997,125,170,04/14 → 07/17
20 dX (F25),B47 D20,1995,140,190,04/14 → 07/17
20 dX (F25),N47 D20C,1995,135,184,11/10 → 05/14
20 dX (F25),N47 D20C,1995,120,163,11/10 → 07/17
20 iX (F25),N20 B20A,1997,135,184,10/11 → 07/17
28 iX (F25),"N52 B30A, N52 B30AF, N52 B30BF",2996,179,243,09/10 →
28 iX 2.0 (F25),N20 B20A,1997,180,245,07/12 → 07/17
28 iX 3.0 (F25),N52 B30A,2996,190,258,03/11 → 07/17
30 dX (F25),N57 D30A,2993,204,277,06/16 → 08/17
30 dX (F25),N57 D30A,2993,190,258,04/11 → 07/17
35 dX (F25),N57 D30B,2993,230,313,10/11 → 07/17
35 iX (F25),N55 B30A,2996,225,306,11/10 → 07/17
