Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 Turbo,,1998,136,185,09/02 → 07/09
2.4,,,125,170,09/02 → 07/09
2.4 20V JTD,,2387,136,185,04/06 → 07/09
2.4 20V JTD,,2387,128,175,08/03 → 07/09
2.4 JTD,,,110,150,09/02 → 09/03
3.0 V6,,,158,215,09/02 → 09/03
3.2 24V V6,,,169,230,08/03 → 07/09
