Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0,M20A-FKS,1987,129,175,11/18 →
2.0 VVTi,M20A-FKS,1987,110,150,12/18 →
2.5,A25A-FKS,2487,151,205,12/18 →
2.5 Hybrid,A25A-FXS,2487,160,218,12/18 →
2.5 Hybrid,A25A-FXS,2487,163,222,12/18 →
2.5 Hybrid,A25A-FXS,2487,225,306,09/20 →
