Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
180 (X247),M282.914,1332,100,136,04/20 →
180 Mild-Hybrid (X247),M282.814,1332,100,136,03/23 →
180 d (X247),OM 654.920,1950,85,116,08/19 →
200 (X247),M282.914,1332,120,163,09/19 →
200 Mild-Hybrid (X247),M282.814,1332,120,163,03/23 →
200 d (X247),OM 654.920,1950,110,150,08/19 →
220 Mild-Hybrid (X247),M260.920,1991,140,190,03/23 →
220 d (X247),OM 654.920,1950,140,190,08/19 →
250 (X247),M260.920,1991,165,224,09/19 →
250 Mild-Hybrid (X247),M260.920,1991,165,224,03/23 →
35 AMG (X247),M260.920,1991,225,306,09/19 →
35 AMG Mild-Hybrid (X247),M260.920,1991,225,306,03/23 →
45 AMG (X247),M 139.980,1991,285,387,06/20 →
45 AMG S (X247),M 139.980,1991,310,421,06/20 →
