Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
220 SEB Coupe (W111),,2180,88,120,01/61 → 12/65
250 SE Coupe (W111),,2470,110,150,01/65 → 12/67
280 SE 3.5 Cabrio (W111),M 116.980,3459,147,200,01/69 → 12/71
280 SE 3.5 Coupe (W111),M 116.980,3459,147,200,01/69 → 12/71
280 SE Coupe (W111),M 130,2748,118,160,01/67 → 12/71
