Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
200 (W/S124),M 102.922,1996,80,109,12/85 → 05/90
200 (W/S124),M 102.922 KAT,1977,75,102,01/86 → 05/90
200 (W/S124),M 102.922 KAT,1996,77,105,01/86 → 05/90
200 D (W/S124),OM 601.912,1997,53,72,12/84 → 08/91
200 D (W/S124),OM 601.912,1997,55,75,08/88 → 06/93
200 E (W/S/C124),M 102.963,1996,87,118,09/88 → 08/92
200 E (W/S/C124),M 102.962/963,1996,90,122,09/88 → 06/93
200 E (W/S/C124),M 111.940,1998,100,136,10/92 → 06/93
220 E (W/S/C124),M 111.960,2199,110,150,10/92 → 06/93
230 E (W/S/C124),M 102.982,2298,97,132,12/84 → 06/93
230 E (W/S/C124),M 102.982,2298,100,136,01/85 → 06/93
250 D (W/S124),OM 602.912,2497,66,90,04/85 → 06/93
250 D (W/S124),OM 602.912,2497,69,94,01/89 → 06/93
250 D Turbo (W/S124),OM 602.962,2497,93,126,09/88 → 06/93
260 E / 260 E 4-Matic (W124),M 103.940 (KAT),2597,118,160,09/85 → 08/92
260 E / 260 E 4-Matic (W124),M 103.940,2597,122,166,09/85 → 08/92
280 E (W/S124),M 104.942,2799,145,197,10/92 → 06/93
300 D / 300 D 4-Matic (W/S124),OM 603.912/913,2996,80,109,12/84 → 08/89
300 D / 300 D 4-Matic (W/S124),OM 603.912/913,2996,83,113,08/89 → 06/93
300 D / 300 D 4-Matic (W/S124),OM 603.912/913,2996,81,110,06/90 → 06/93
300 D Turbo / 300 D T 4-Matic (W/S124),OM 603.963,2996,105,143,09/86 → 01/89
300 D Turbo / 300 D T 4-Matic (W/S124),OM 603.960,2996,108,147,01/88 → 06/93
300 E (W/S124),M 103.980,2932,140,190,01/85 → 12/85
300 E / 300 E 4-Matic (W/S/C124),M 103.983,2960,138,188,08/85 → 06/93
300 E / 300 E 4-Matic (W/S/C124),M 103.983/985 (KAT),2960,132,180,08/85 → 06/93
300 E-24 (W/S/C/R124),M 104.980,2960,162,220,09/88 → 06/93
300 TD (S124),OM 603.912,2996,80,109,09/86 → 06/93
300 TD Turbo (S124),OM 603.963,2996,105,143,09/86 → 01/89
320 E (W/S/C124),M 104.992,3199,162,220,09/92 → 06/93
400 E (W124),M 119.975,4196,205,279,10/92 → 06/93
500 E (W124),M 119.974,4973,240,326,01/91 → 06/93
