Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"2.3 (704,764)",B 230 FT,2316,119,162,01/88 → 07/92
2.3 Turbo (704),B 230 ET,2316,134,182,08/84 → 07/85
2.3 Turbo (704),B 23 ET,2315,127,173,08/82 → 07/84
2.4 TD (704),D 24 T,2355,82,112,08/82 → 07/87
2.4 TD (704),D 24 T,2355,80,109,04/83 → 07/92
2.4 TD Interc. (704),D 24 TIC,2355,85,115,08/87 → 07/92
2.8 (704),B 28 E,2849,115,156,08/81 → 07/86
2.8 (764),B 280 F,2849,108,147,08/86 → 07/90
2.8 (764),B 280 E,2849,115,156,08/86 → 07/88
2.8 (704),B 280 F,2849,105,143,05/86 → 08/91
2.8,B 28 A,2849,95,130,01/82 → 12/87
"2.8 (704, 764, 765)",B 280 E,2849,125,170,08/86 → 08/90
