Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 CRDi (FO),,1991,83,113,04/01 → 07/08
2.0 i (FO),,1997,100,136,09/99 → 07/08
2.0 i (FO),G4GC-G,1997,103,140,04/04 → 07/08
2.7 i V6 (FO),,2656,127,173,05/00 → 07/08
