Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
418 d (F36),N47D20C,1995,105,143,03/14 → 06/15
"418 d (F32, F36)",B47D20A,1995,110,150,03/15 → 10/17
418 d (F36),"N47D20C, B47D20A",1995,100,136,03/14 →
418i (F36),B38B15A,1499,100,136,07/15 →
420 d (F32/F33/F36),N47D20C,1995,135,184,07/13 → 06/15
420 d (F32/F33/F36),B47D20A,1995,140,190,03/15 →
420 d (F32/F33/F36),B47D20A,1995,151,205,07/15 →
420 d (F32/F33/F36),"N47D20C, B47D20A",1995,120,163,07/13 →
420i (F32/F33/F36),"N20B20A, N20B20B",1997,135,184,10/13 → 02/17
420i (F32/F33/F36),B48B20A,1998,135,184,01/16 →
420iX (F32/F33/F36),"N20B20A, N20B20B",1997,135,184,10/13 → 02/16
425 d (F32),N47D20D,1995,160,218,01/14 → 02/16
425 d (F32/F33/F36),B47D20B,1995,165,224,01/16 → 02/18
428i (F32/F33/F36),"N20B20A, N26B20A",1997,180,245,07/13 → 02/17
430 d (F32),N57D30A,2993,190,258,10/13 →
430i (F32/F33/F36),"B48B20A, B48B20B",1998,185,252,01/16 →
435 d (F32),N57D30B,2993,230,313,10/13 →
435i (F32/F33/F36),N55B30A,2979,225,306,07/13 → 02/16
440i (F32/F33/F36),B58B30A,2998,240,326,01/16 →
M4 (F82/F83),S55B30,2979,317,431,05/14 →
M4 (F32/F82) (M4 CS),S55B30A,2979,338,460,07/17 → 06/19
M4 GTS (F82),S55B30A,2979,368,500,01/16 → 02/17
