Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3i 12V (CA1A),4 G 13,1299,55,75,04/92 → 04/96
1.5i 12V (C52A),4 G 15,1468,66,90,06/92 → 04/96
1.6 (CA4A),4 G 92,1597,66,90,02/94 → 04/96
1.6 GTI 16V (C53),4 G 61,1597,91,124,04/92 → 04/96
1.6i 16V (CA4A),4 G 92,1597,83,113,04/92 → 04/96
1.8 GTi 16V (CA5A),4 G 93,1834,103,140,04/92 → 04/96
