Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"214d (F45, F46)",B37,1496,70,95,03/15 → 02/18
"216d (F44, F45, F46)",B37,1496,85,116,11/14 →
216i (F46),B38A15A,1499,75,102,07/15 → 02/18
"218d (F45, F46)",B47,1995,110,150,08/14 →
218d (F44),B47C20B,1995,100,136,11/19 →
218d (F44),B47C20B,1995,110,150,11/19 →
"218i (F45, F46)",B38,1499,100,136,08/14 →
"218i (F44, F46)",B38,1499,103,140,07/17 →
"220 i (F44, F45, F46)",B48 A20 A,1998,131,178,11/20 →
220d (F44),B47 C20 B,1995,120,163,11/19 →
"220d (F44, F45, F46)","B47C20A, B47C20B",1995,140,190,11/14 →
"220i (F45, F46)",B48,1998,141,192,11/14 →
225i (F45),B48,1998,170,231,08/14 →
225xe (F45),"B38A15A, IA1",1499,162,220,11/20 →
225xe (F45),B38A15A,1499,165,224,11/15 →
228i (F44),B46 A20 B,1998,170,231,11/19 →
M 235i (F44),B48 A20 E,1998,225,306,11/19 →
