Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
16 d (F39),B37C15A,1496,85,116,11/18 →
18 d/dX (F39),B47C20,1995,100,136,03/18 →
18 d/dX (F39),B47C20,1995,110,150,04/18 →
18i (F39),"B32S15A, B38A15A",1499,103,140,03/18 →
20 dX (F39),B47C20,1995,140,190,02/18 →
20 dX (F39),B47C20,1995,120,163,02/18 →
20i/iX (F39),B48A20A,1998,141,192,02/18 → 10/20
20i/iX (F39),"B48A20A, B48A20F",1998,131,178,11/20 →
25 dX (F39),B47C20B,1995,170,231,02/18 →
25ex (F39),B38A15A,1499,162,220,03/20 →
28i/iX (F39),B46A20B,1998,170,231,02/18 →
M35 iX (F39),B48A20E,1998,225,306,12/18 →
