Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.3 (109 OP3),,2236,51,69,09/63 → 12/86
2.3 (109 OL3),,2236,51,69,09/63 → 12/86
2.3 (88 OL3),,2236,51,69,09/63 → 12/86
2.3 (88 OP3),,2236,51,69,09/63 → 12/86
2.3 D (88 DP3),,2236,46,63,09/63 → 12/86
2.3 D (88 DL3),,2236,46,63,09/63 → 12/86
2.3 D (109 DL3),,2236,46,63,09/63 → 12/86
2.3 D (109 DP3),,2236,46,63,09/63 → 12/86
3.5 V8 (109),,3528,68,92,01/80 → 12/83
3.5 V8 (109),,3532,100,136,11/79 → 12/86
3.5 V8 (109),,3528,76,104,11/79 → 12/83
