Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 (N10),,988,32,44,03/79 → 06/82
"1.0 (N10, N12)",E10,988,37,50,08/78 → 05/86
1.0 (E10),A10,988,33,45,09/70 → 09/78
1.2 (N10),A12,1171,38,52,10/78 → 06/82
1.3 (N12),E13,1269,44,60,05/82 → 10/86
1.3 (N10),E13,1269,44,60,09/81 → 06/82
1.4 (N10),A14S,1379,59,80,10/79 → 04/82
1.5 (N10),E15,1488,51,69,01/79 → 12/82
1.5 (N12),E15S,1488,55,75,11/83 → 10/86
1.5 Turbo (N12),E15ET,1488,77,105,01/83 → 12/85
1.7 D (N12),CD17,1681,40,54,10/82 → 05/86
