Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.5 (DA4),D15A1/A4,1488,63,85,01/86 → 12/90
1.6,D16A3,1590,74,100,01/86 → 12/90
1.6i 16V,D16A2,1590,92,125,01/85 → 12/90
1.8 16V Type-R (DC2),B18C6,1797,140,190,09/97 → 02/01
2.0 16V Type-R,,1998,162,220,02/02 →
