Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0,,986,30,41,10/80 → 04/90
1.0,99 H,986,33,45,10/80 → 04/90
"1.0 Surf, L, HLE",99 HA65P,986,35,48,10/80 → 04/90
1.3,12 HA83AA,1256,51,69,10/80 → 04/90
1.3,,1256,52,71,10/80 → 12/85
1.3,,1275,54,73,05/82 → 09/90
1.3 Surf (XF),12 HC21AA,1273,44,60,11/85 → 04/90
"1.3 L, HLE, S",12 H,1256,44,60,10/80 → 04/90
1.3 Turbo,12 HA85AA,1256,66,90,10/83 → 04/90
1.3 Turbo,,1275,69,94,10/82 → 10/90
