Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
316 ti compact (E46/5),N 42/45/46 B 18,1796,85,115,04/01 → 07/04
316i/Ci (E46),M 43 B 19,1895,77,105,02/99 → 01/02
316i/Ci (E46),N 42/45/46 B 19,1895,85,115,02/02 → 09/05
316ti (E46),N40B16A,1596,77,105,06/02 → 02/05
"318 d/td (E46, E46/5)",M 47 D/N 20,1995,85,115,09/01 → 09/05
318 ti (E46/5),N 42 B 20 A,1995,100,136,03/01 → 12/04
318 ti compact (E46/5),N 42/46 B 20,1995,105,143,08/01 → 07/04
318i/Ci (E46),M 43 B 19,1895,87,118,05/98 → 09/01
318i/Ci (E46),N 42/46 B 20,1995,105,143,09/01 → 08/05
318i/Ci (E46),N 46 B 20,1995,110,150,09/05 → 08/07
320 d (Turbodiesel) (E46),M 47 D 20,1951,100,136,05/98 → 09/01
320 d/Cd (Turbodiesel) (E46),M 47 D 20,1995,110,150,09/01 → 08/07
320 td compact (Turbodiesel) (E46/5),M 47 D 20,1995,110,150,08/01 → 07/04
320i/Ci (E46),M 52 B 20,1991,110,150,05/98 → 09/00
320i/Ci (E46),M 54 B 22,2171,125,170,08/00 → 02/05
323i/Ci (E46),M 52 B 25,2494,125,170,05/98 → 09/00
325 ti compact (E46/5),M 52 B 25,2494,141,192,04/01 → 07/04
325i/Ci/Xi (E46),M 52/54/56 B 25,2494,141,192,08/00 → 08/07
328i/Ci (E46),M 52 B 28,2793,142,193,05/98 → 09/00
330 d (Turbodiesel) (E46),M 57 D/N 30,2926,135,184,01/99 → 03/03
330 d (Turbodiesel) (E46),M 57 D/N 30,2993,150,204,02/03 → 08/07
330 xd (Turbodiesel) (E46),M 57 D/N 30,2993,150,204,02/03 → 09/05
330i/Ci/Xi (E46),M 54 B 30,2979,170,232,06/00 → 08/07
M3 3.2 (E46),S 54 B 32 / S 54 B 33,3246,252,343,08/00 → 03/05
M3 CSL 3.2 (E46),S 54 B 32 / S 54 B 33,3246,265,360,03/03 → 03/05
