Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6,,1581,55,75,01/84 → 12/96
1.6,,1581,51,69,01/84 → 12/96
1.6 IE,,1581,59,80,01/97 → 07/02
1.6 IE,,1581,66,90,01/97 → 07/02
1.6 S,,1581,71,97,01/88 → 12/96
