Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0,4G63,1997,85,116,01/96 → 03/01
2.4,4G64,,97,132,01/96 → 03/01
2.5 TD,4D56,,64,87,01/96 → 03/01
