Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 PureTech 110,EB2DT,1199,81,110,03/16 →
1.4 i (M59),TU3JP,1360,55,75,07/08 → 12/15
1.6,TU5JP4B,1587,66,90,04/08 →
1.6,EP6CDTR,1598,72,98,08/10 →
1.6,TU5JP4,1587,80,109,04/08 → 12/13
1.6,EP6C,1598,88,120,04/10 → 04/16
1.6 BlueHDi 100,DV6FD,1560,73,99,02/15 →
1.6 BlueHDi 120,DV6FC,1560,88,120,02/15 →
1.6 HDi,"DV6ATED4, DV6DTEDM",1560,66,90,04/08 → 12/15
1.6 HDi,DV6TED4,1560,80,109,04/08 →
1.6 HDi 92,"DV6DTED, DV6DTEDM",1560,68,92,11/09 → 12/10
1.6 HDi FAP,"DV6DTED, DV6DTED4",1560,68,92,03/10 →
1.6 HDi FAP,DV6CTED,1560,82,112,03/10 →
1.6 HDi 115,DV6C,1560,82,111,04/08 →
"1.6 HDi, 1.6 BlueHDi 75","DV6BTED4, DV6ETED4, DV6FE (E6)",1560,55,75,04/08 → 12/15
1.9 D,WJY (DW8B),1868,51,69,08/08 → 12/15
Electrique,Electric,,49,67,01/11 → 12/12
