Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.2 TCe 115 (K67, F67)",H5F,1198,85,115,07/12 →
"1.3 TCe 100 (K67, F67)",H5H,1332,75,102,08/19 →
"1.3 TCe 130 (K67, F67)",,1332,96,131,03/19 →
1.5 Blue dCi 95,K9K 872,1461,70,95,12/18 →
"1.5 dCi 75 (K67, F67)",K9K,1461,55,75,07/12 →
"1.5 dCi 90 (K67, F67)",K9K,1461,66,90,07/12 →
1.6,H4M,1598,75,102,04/15 →
"1.6 MPI 85 (K67, F67)",K7M,1598,61,83,07/12 →
