Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
C 180 1.6 BlueEFFICIENCY (204.031/231/331),M 274.910,1595,115,156,08/12 → 12/14
C 180 1.8 CGI BlueEFFICIENCY (204.049/249/349),M 271.820,1796,115,156,11/09 → 12/14
C 180 CDI BlueEFFICIENCY (204.000/200),OM 651.913,2143,88,120,03/11 → 08/14
C 180 K BlueEFFICIENCY (204.044/045/245),M 271.910,1597,115,156,04/08 → 12/09
C 180 Kompressor (204.046/246),M 271.952,1796,115,156,09/07 → 12/09
C 200 CDI (204.007/207),OM 646.811,2148,100,136,08/07 → 11/09
C 200 CDI BlueEFFICIENCY (204.001/201),OM 651.913,2143,100,136,12/09 → 08/14
C 200 CDI BlueEFFICIENCY (204.006),OM 646.812,2148,100,136,04/08 → 11/09
C 200 CGI BlueEFFICIENCY (204.048/248/348),M 271.820/860,1796,135,184,09/09 → 12/14
C 200 Kompressor (204.041/241),"M 271.950, M 271.820/860",1796,135,184,03/07 → 12/09
C 220 CDI (204.008/208),OM 646.811,2148,125,170,03/07 → 10/08
C 220 CDI BlueEFFICIENCY (204),OM 651.911/912,2143,125,170,11/08 → 12/14
C 230 (204.052/085/252/285),M 272.921,2496,150,204,08/07 → 10/09
C 250 (204.052/085/252/285),M 272.921,2496,150,204,02/08 → 12/12
C 250 CDI 4MATIC (204.082/282),OM 651.912,2143,150,204,05/10 → 08/14
C 250 CDI BlueEFFICIENCY (204),OM 651.911,2143,150,204,11/08 → 12/14
C 250 CGI Blue EFFICIENCY (204),M 271.860,1796,150,204,09/09 → 12/14
C 280 (204.054/081/254/281),M 272.947,2996,170,231,03/07 → 07/09
C 300 (204.054/081/254/281),M 272.947,2996,170,231,07/09 → 08/14
C 300 CDI BlueEFFICIENCY (204.092/292),OM 642.832,2987,170,231,05/11 → 08/14
C 320 CDI (204.022/089/289),OM 642.960,2987,165,224,03/07 → 08/14
C 350 (204.056/087/256/287),M 272.961,3498,200,272,03/07 → 08/14
C 350 CDI (204.022/089/289),OM 642.960 / 642.961,2987,165,224,07/09 → 08/14
C 350 CDI (204),OM 642.830,2987,165,224,08/07 → 08/14
C 350 CDI BlueEFFICIENCY (204),OM 642.834,2987,195,265,05/11 → 08/14
C 350 CDI BlueEFFICIENCY (204),OM 642.830/832,2987,170,231,11/09 → 04/11
C 350 CGI BlueEFFICIENCY (204),M 276.957,3498,225,306,03/11 → 12/14
C 350 CGI BlueEFFICIENCY (204.065),M 272.982,3498,215,292,11/08 → 02/11
C 63 AMG (204.077/277/377),M 156.985,6208,336,457,09/07 → 12/14
C 63 AMG Black Series (204.077/277/377),M 156.985,6208,380,517,01/12 → 12/14
C 63 AMG Edition 507 (204.077/277/377),M 156.985,6208,373,507,04/13 → 12/14
C 63 AMG Performance P+ (204.077/277),M 156.985,6208,358,487,12/09 → 12/14
