Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 (T16),,1587,63,86,04/86 → 02/90
1.6 GT (TA22),2T-G,1577,79,107,12/74 → 03/78
1.6 GT (TA23),2T-G,1577,79,107,02/76 → 03/78
1.6 GT (TA4C),2T-G,1588,80,109,04/78 → 02/82
1.6 GT (TA4C),,1588,81,110,04/80 → 02/82
1.6 GT 16V,4A-GEL,1587,91,124,04/86 → 08/89
1.6 GT 16V Coupe (AT160L),4A-GEL,1587,91,124,09/85 → 08/89
1.6 GT Coupe (RA6),4A-GE,1576,91,124,12/83 → 10/86
1.6 GT Coupe (AT160),4A-GELC,1587,85,116,08/87 → 08/89
1.6 LT (TA22),,1577,58,79,05/73 → 03/78
1.6 LT (TA2),2T,1577,55,75,02/76 → 03/78
1.6 LT Coupe,2T-B,1588,55,75,02/79 → 07/83
1.6 ST (TA22),2T-B,1577,63,86,05/73 → 03/78
1.6 ST (TA2),2T-B,1577,63,86,02/76 → 03/78
1.6 ST,2T-B,1588,63,86,08/77 → 01/82
1.6 ST (TA60),2T,1588,66,90,02/79 → 08/83
1.6 ST (TA60),2T-B,1588,63,86,02/82 → 08/85
1.6 STi Coupe (AT180),4A-FE,1587,77,105,10/89 → 01/94
1.8 S 16V (T23),1ZZ-FE,1794,105,143,11/99 → 12/05
1.8 TS 16V (T23),2ZZ-GE,1796,141,192,09/00 → 12/05
1.8i 16V Coupe (AT200/ST),7A-FE,1762,85,116,11/93 → 12/99
2.0,,1968,63,86,10/75 → 07/77
2.0 (ST16),2S-ELC,1995,72,98,09/85 → 12/86
2.0 (ST182_) Coupe,3S-GE,,118,160,09/89 → 10/93
2.0 16V Cabrio,3S-GE,1998,125,170,04/96 → 11/99
2.0 4WD Coupe (ST165),3S-GTE,1998,136,185,03/88 → 08/90
2.0 Coupe (ST162),3S-GEL,1998,110,150,01/87 → 08/90
2.0 GT (RA63),18R-G,1968,90,122,02/78 → 08/83
2.0 GT (ST202/GT),3S-GE,1998,129,175,11/93 → 10/96
2.0 GT Coupe (ST162L),3S-GEL,1998,110,150,08/85 → 08/89
2.0 GT Coupe (ST162L),3S-GELC,1998,103,140,09/85 → 08/89
2.0 GT-Four Turbo (ST205),3S,1998,178,242,02/94 → 09/96
2.0 GTi Coupe (ST182),3S-GE,1998,115,156,10/89 → 01/94
2.0 Turbo 4WD Coupe (ST185),3S-GTE,1998,150,204,10/89 → 01/94
2.0 Turbo 4WD Coupe (ST185),3S-GTE,1998,153,208,10/89 → 01/94
2.0 XT (RA61),21R-C,1972,77,105,02/82 → 08/85
2.0 XT (RA40),18R,1968,66,90,02/79 → 07/85
2.0 XT (RA40),18R,1968,65,88,01/80 → 12/82
"2.0 XT,GT Coupe (RA6)",21R-U,1972,77,105,01/82 → 10/86
"2.0 XT,GT Coupe (RA6)",21R,1968,88,120,01/82 → 10/86
2.8i Supra (MA61),5M-GE,2759,125,170,05/82 → 10/86
