Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.8i (SV20),1S,1832,66,90,10/86 → 08/88
2.0 (SV21),3S-FE,1998,94,128,11/86 → 05/91
2.0 (SV25),3S-FE,1998,88,120,10/87 → 06/91
2.0 (SV25),3S-FE,1998,94,128,08/88 → 05/91
2.0 TD (CV20),2C-T,1974,63,86,11/88 → 05/91
2.0 TD (CV20),2C-T,1974,62,84,11/86 → 05/91
2.0i 16V (SV21),3S-FE,1998,89,121,11/86 → 05/91
2.5 V6 (VZV21),2VZ-FE,2508,118,160,02/88 → 05/91
