Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.5 EcoBoost (CDR),,1499,118,160,04/15 → 06/18
1.5 EcoBoost (CDR),,1499,121,165,07/18 →
2.0 EcoBlue,YNCA,1995,88,120,07/18 →
2.0 EcoBlue,YMCB,1995,110,150,07/18 →
2.0 EcoBlue,BCCC,1995,140,190,07/18 →
2.0 EcoBlue Bi-Turbo,YLCB,1995,176,240,07/18 →
2.0 EcoBoost (CDR),,1999,176,239,04/15 →
2.0 TDCi (CDR),,1999,88,120,04/15 → 06/18
2.0 TDCi (CDR),,1999,110,150,04/15 → 06/18
2.0 TDCi (CDR),,1999,132,179,04/15 → 06/18
2.0 TDCi Bi-Turbo (CDR),"T9CB, T9CC, T9CD",1999,154,209,04/15 → 06/18
2.5 Duratec FHEV,BGCA,2488,140,190,02/21 →
