Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
E 180 (212.040),M 274.910 (1.6),1595,115,156,03/13 → 12/15
E 200 (212),M 274.920,1991,135,184,02/13 → 12/16
E 200 / NGT (212.035),M 274.920,1991,115,156,08/13 → 12/15
E 200 CDI BE / BlueTEC (212),OM 651.925,2143,100,136,09/09 → 12/16
E 200 CGI BlueEFFICIENCY (212),"M 271.820, M 271.860",1796,135,184,09/09 → 12/16
E 200 NGT (212.041),M 271.958,1796,120,163,01/11 → 12/15
E 220 BlueTEC (212),OM 651.924,2143,130,177,05/15 → 12/16
E 220 CDI BE / BlueTEC (212),OM 651.924,2143,125,170,03/09 → 12/16
E 250 (212),M 274.920,1991,155,211,02/13 → 12/16
E 250 (212),M 272.923,2496,150,204,05/09 → 12/11
E 250 CDI BE / BlueTEC (212),OM 651.924,2143,150,204,03/09 → 12/16
E 250 CGI BlueEFFICIENCY (212),M 271.860,1796,150,204,09/09 → 12/15
E 300 (212.054/254),M 272.952,2996,170,231,03/09 → 12/13
E 300 BlueEFFICIENCY (212),M 276.952,3498,185,252,07/11 → 12/15
E 300 CDI BE / BlueTEC (212),OM 642.850/858,2987,170,231,08/10 → 12/16
E 300 CDI BlueEFFICIENCY (212),OM 642.850,2987,150,204,02/10 → 08/10
E 300 CDI BlueTEC Hybrid (212.098),OM 651.924,2143,150,204,12/11 → 12/16
E 350 (212.056/087/256/287),M 272.977/980,3498,200,272,03/09 → 08/11
E 350 BlueEFFICIENCY (212),M 276.952,3498,225,306,06/11 → 12/16
E 350 CDI BlueEFFICIENCY (212),OM 642.850,2987,170,231,03/09 → 09/10
E 350 CDI BlueEFFICIENCY (212),OM 642.852/858,2987,195,265,08/10 → 12/15
E 350 CDI BlueTEC (212),OM 642.850,2987,155,211,09/09 → 12/15
E 350 CDI BlueTEC (212),OM 642.858,2987,185,252,03/13 → 12/16
E 350 CDI BlueTEC (212),OM 642.852/858,2987,190,258,05/14 → 12/16
E 350 CGI BlueEFFICIENCY (212),M 272.983,3498,215,292,03/09 → 09/11
E 400 (212),M 276.820/850,2996,245,333,02/13 → 12/16
E 500 (212.072/090/272),M 273.971,5461,285,387,03/09 → 09/11
E 500 BlueEFFICIENCY (212),M 278.922,4633,300,408,09/11 → 12/16
E 63 AMG (212.077/277),M 156.985,6208,386,525,08/09 → 04/11
E 63 AMG (212.074/274),M 157.980/981,5461,386,525,05/11 → 12/16
E 63 AMG (212.074/274),M 157.980/981,5461,410,557,05/11 → 12/16
E 63 AMG S (212),M 157.980/981,5461,430,585,04/13 → 12/16
