Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"2.5 TD Sport (K90, K94W)",4D56T,2477,73,99,11/99 → 12/08
"2.5 TD Sport (K90, K94W)",4D56T,2477,85,115,06/02 → 12/08
"2.5 TD Sport (K90, K94W)",4D56T,2477,98,133,08/03 → 12/08
"3.0 V6 24V Sport (K90, K96W)",6G72,2972,130,177,11/98 → 11/08
"3.0 V6 24V Sport (K90, K96W)",6G72,2972,125,170,06/00 → 12/08
3.5 (V6),6G74 (SOHC 24V),3497,147,200,09/98 → 12/04
