Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6,BA3 2106,1569,57,78,10/85 → 05/94
1.7,B032123,1690,62,84,03/91 → 10/01
1300 (VAZ 2107),BA3 2105,1294,48,65,12/85 → 05/12
1500 (VAZ 2107),BA3 2103,1458,55,75,09/83 → 02/93
