Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 CRD (KL),,1956,125,170,10/13 → 08/18
2.0 MultiJet (KL),,1956,103,140,04/14 → 08/18
2.2 CRD (KL),,2184,143,194,09/18 →
2.2 Multijet (KL),,2184,136,185,05/15 → 08/18
2.2 Multijet (KL),,2184,147,200,05/15 → 08/18
2.4 (KL),,2359,137,184,10/13 →
3.2 V6 (KL),,3239,200,272,10/13 →
