Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0,B 5204 F,1984,105,143,04/92 → 12/96
2.0 10V,B 5202 S,1984,93,126,08/94 → 12/96
2.0 20V Turbo,B 5204 T2,1984,132,179,08/93 → 09/97
2.0 20V Turbo,"B 5204 FT, B 5204 T",1984,155,210,08/93 → 12/96
2.3 T5,B 5234 FT,2319,166,226,08/93 → 07/96
2.3 T5-R,B 5234 FT+,2319,184,250,08/95 → 12/96
2.3 T5-R,B 5234 FT+,2319,184,226,08/95 → 12/96
2.3 Turbo R,B 5234 T5,2319,179,243,09/94 → 10/97
2.5 10V,B 5252,2435,103,140,08/92 → 07/94
2.5 10V,B 5252 S,2435,106,144,08/94 → 12/96
2.5 20V,B 5254 S,2435,125,170,08/91 → 12/96
2.5 4WD,B 5254 T,2435,142,193,04/96 → 12/96
2.5 TDI,D 5252,2461,103,140,08/95 → 12/96
