Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6,EZ,1576,55,75,08/88 → 07/92
1.6,"AEK, AFT",1595,74,101,07/94 → 05/97
1.6 TD,SB,1570,59,80,08/88 → 09/93
1.8,"ABS, ADZ, RP",1781,66,90,02/88 → 05/97
1.8,PB (KAT),1760,82,112,04/88 → 07/90
1.8,PF,1760,79,107,04/88 → 07/90
1.8,AAM,1781,55,75,08/90 → 05/97
1.8 16V,KR,1781,100,136,04/88 → 07/92
1.8 G60 Syncro,PG,1781,118,160,08/88 → 05/97
1.9 D,1Y,1896,50,68,05/89 → 10/93
1.9 TD,AAZ,1896,55,75,03/91 → 05/97
1.9 TDI,AHU/1Z,1896,66,90,10/93 → 05/97
1.9 TDI,AFN,1896,81,110,03/96 → 05/97
2.0,"ADY, AGG, 2E",1984,85,115,02/90 → 05/97
2.0 (35I),"ACX, AEP",1984,79,107,03/94 → 10/96
2.0 16V,ABF,1984,110,150,01/94 → 05/97
2.0 GT 16V,9A,1984,100,136,08/88 → 09/93
2.0 Syncro,"AGG, ADY, 2E",1984,85,115,10/90 → 05/97
2.4,4A,,125,170,08/88 → 09/89
2.8 VR6,AAA,2792,128,174,06/91 → 05/97
2.9 VR6 Syncro,ABV,2861,135,184,01/94 → 05/97
