Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1210 1.2,,1200,,,01/75 → 05/90
1300,,1289,40,54,12/72 → 05/83
1304 1.6 (Pick-up),,1557,53,72,03/82 → 12/04
1304 1.9 Diesel,F8Q,1870,45,62,01/86 → 12/06
1305 1.6,,1597,53,72,01/89 → 12/04
1305 1.9 Diesel,F8Q,1870,45,62,01/92 → 12/06
1307 1.6,,1597,53,72,01/92 → 12/04
1307 1.9 Diesel,F8Q,1870,45,62,01/93 → 12/06
1309 1.6,,1557,53,72,12/94 → 08/01
1310 1.3,,1289,40,54,05/83 → 12/94
1310 1.4,,1397,45,62,03/77 → 12/00
1310 1.4i,,1397,45,62,06/00 → 12/06
1310 1.6,,1557,46,63,01/93 → 12/00
1310 1.6i,,1597,53,72,06/00 → 12/06
1325 1.4,,1397,45,62,01/88 → 12/96
1410 1.4,,1397,48,65,05/88 → 12/96
