Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.5 CDTi,F15DVH,1496,90,122,02/20 →
1.5 Turbo (Z18),"B15SFL, D15SFL",1490,103,140,03/17 →
1.5 Turbo (Z18),"B15SFT, D15SFT",1490,122,166,03/17 →
1.6 Diesel (Z18),"B16DTE, D16DTE, D16DTN",1598,81,110,03/17 →
1.6 Diesel (Z18),"B16DTH, D16DTH",1598,100,136,03/17 →
1.6 Turbo (Z18),D16SHT,1598,147,200,06/18 →
2.0 Diesel (Z18),"B20DTH, D20DTH",1956,125,170,03/17 →
2.0 Diesel (Z18),"D20DTH, F20DVH",1995,128,174,02/20 →
2.0 Diesel (Z18),D20DTR,1956,154,209,09/17 →
2.0 Turbo (Z18),"B20NFT, D20NFT",1998,191,260,03/17 →
2.0 Turbo (Z18),"F20SHL, F20SHT",1998,125,170,04/21 →
2.0 Turbo (Z18),"F20SHL, F20SHT",1998,147,200,11/20 →
2.0 Turbo (Z18),F20SHT,1998,169,230,04/20 →
