Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.6i (GK, GK2, GK3, GT2, GT3)",FB16,1600,84,114,12/16 →
2.0 e-BOXER Hybrid (GTE),FB20W,1995,110,150,10/19 →
"2.0i (GK7, GT7)",FB20,1995,115,156,12/16 →
"2.0i (GK6, GK7, GT6, GT7)",FB20,1995,113,154,12/16 →
