Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.5 T2 / T3,B4154 T5 / T6,1498,90,122,02/15 →
1.5 T3,"B 4154 T2, B 4154 T4",1498,112,152,02/15 →
1.6 D2,D4162 T,1560,84,115,06/12 → 12/15
1.6 T2,B4164 T4,1596,88,120,03/13 → 12/15
1.6 T3,B4164 T3,1589,110,150,06/12 →
1.6 T4,,1596,147,200,04/14 →
1.6 T4,B4164 T,1589,132,180,06/12 →
2.0 D2,"D4204 T8, D 4204 T13",1969,88,120,02/15 →
2.0 D3,D5204 T6,1984,110,150,06/12 → 12/15
2.0 D3,"D4204 T9, D 4204 T16",1969,110,150,02/15 →
2.0 D4,D5204 T4,1984,130,177,06/12 → 12/14
2.0 D4,D4204 T14,1969,140,190,04/14 →
2.0 T2,B4204 T38,1969,90,122,02/15 →
2.0 T3,B4204 T37,1969,112,152,02/15 →
2.0 T4,B5204 T8,1984,132,180,06/12 → 12/15
2.0 T4,"B4202 T21, B4204 T19",1969,140,190,05/14 →
2.0 T5,B5204 T9,1984,157,213,06/12 → 12/15
2.0 T5,B4204 T11,1969,180,245,05/14 →
2.5 T5,B5254 T12,2497,187,254,06/12 →
2.5 T5,B5254 T14,2497,183,249,01/14 →
