Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0,108C (XV8),954,33,45,02/83 → 10/87
1.0,TU9,954,33,45,10/87 → 12/98
1.1,109F (XW7),1124,37,50,02/83 → 10/87
1.1,109N (XW7),1124,36,49,08/86 → 10/87
1.1,H1B (TU1),1124,40,54,10/87 → 12/94
1.1,109N (XW7),1124,36,49,10/87 → 12/98
1.1,HDZ (TU1M),1124,44,60,07/89 → 11/98
1.2,F1 (Spain),1204,47,64,01/87 → 12/90
1.3,XL5,1294,47,64,02/84 → 10/87
1.3,TU24,1294,74,101,10/87 → 10/90
1.3 (E),G1A,1294,47,64,10/87 → 12/90
1.4,150G (XY7),1360,44,60,02/83 → 10/87
1.4,150B (XY8),1360,59,80,02/83 → 10/87
1.4,150H (XY8),1360,58,79,10/85 → 10/87
1.4,"150B (XY8), 150H(XY8",1360,53,72,10/86 → 07/88
1.4,K2B (TU3S),1351,62,84,06/87 → 12/89
1.4,150G (XY7),1360,44,60,10/87 → 05/89
1.4,K1D (TU3A),1360,49,67,10/87 → 10/90
1.4,150B (XY8),1360,58,79,07/88 → 05/89
1.4,"KDY(TU3M), KDZ(TU3M)",1361,55,75,07/88 → 12/98
1.4,1Y2,,61,83,09/88 → 12/90
1.4,KAY (TU3CP),1360,44,60,01/89 → 09/93
1.4 CJ,K1D (TU3A),1360,49,67,03/89 → 12/98
1.4 CJ KAT,KEY (TU3CP),1361,44,60,01/89 → 09/93
1.4 CT,150B (XY8),1360,58,79,04/86 → 12/88
1.4 CT,,1351,58,79,10/87 → 12/98
1.5,,1442,63,86,02/84 → 10/87
1.5,,1442,63,86,06/87 → 12/89
1.6,BAZ (XU5CP),1580,55,75,10/87 → 09/98
1.6,,,69,94,→ 10/91
1.6 Automatik,B1E (XU51C),1580,53,72,03/87 → 12/98
1.6 Automatik,,1580,58,79,10/87 → 12/98
1.6 Automatik,B1A (XU51C),1580,55,75,08/86 → 12/98
1.6 Automatik,BDY (XU5M2Z),1580,65,88,05/90 → 12/98
1.6 CJ,BDY (XU5M3Z),1580,65,88,08/92 → 12/98
1.6 CTI,180Z (XU5J),1580,76,103,04/86 → 10/90
1.6 CTI,,1569,76,103,10/88 → 10/90
1.6 GTI,180A (XU5J),1580,76,103,12/84 → 10/87
1.6 GTI,180Z (XU5J),1580,76,103,10/87 → 12/89
1.6 GTI,,1580,85,116,10/87 → 12/89
1.7 D,161A (XUD7),1769,44,60,08/83 → 10/87
1.7 D,161A (XUD7),1769,44,60,07/87 → 12/98
1.7 TD,,1769,57,78,01/90 → 11/98
1.9 CTI,DFZ (XU9J1),1905,75,102,10/87 → 12/98
1.9 CTi,DKZ (XU9JAZ),1905,92,125,08/90 → 07/92
1.9 D,,1891,47,64,10/87 → 12/98
1.9 D,DJZ (XUD9Y),1905,47,64,10/87 → 12/98
1.9 GTI,D6B (XU9JA (ohne KAT,1905,94,128,10/86 → 10/87
1.9 GTI,D2A (XU92C),1905,75,102,10/87 → 05/89
1.9 GTI,DFZ (XU9J1),1905,75,102,10/87 → 07/94
1.9 GTI,DKZ (XU9JAZ),1905,88,120,10/87 → 10/94
1.9 GTI,D6B (XU9JA),1891,94,128,10/87 → 12/98
