Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
20i (G29),,1998,145,197,11/18 →
20i (G29),,1998,120,163,11/18 →
30i (G29),,1998,190,258,11/18 →
M40i (G29),,1998,250,340,11/18 →
