Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 GLX (A211),4 G 12,1410,51,70,10/82 → 08/85
1.6 GLS (A212),4 G 32 (BJ80-84),1597,55,75,09/82 → 07/84
1.6 Turbo (A212),4 G 32 T,1597,84,114,09/82 → 07/84
1.6 Turbo (A212),4 G 32 T,1597,85,116,09/82 → 07/84
1.8 GLS (A215),4 G 37,1755,66,90,08/84 → 07/86
1.8 Turbo (A213A),4 G 62 T,1755,100,136,08/84 → 07/86
