Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"316 d (F30, F31)","N47D20C, B47D20A",1995,85,116,03/12 → 10/18
"316i (F30, F31)",N13B16,1598,100,136,07/12 → 08/16
"318 d (F30, F31)",N47D20C,1995,105,143,03/12 → 10/18
"318 d (F30, F31)",B47D20A,1995,110,150,08/15 → 10/18
"318i (F30, F31)",B38B15A,1499,100,136,08/15 → 10/18
"320 d (F30, F31)",B47D20A,1995,140,190,08/15 → 10/18
"320 d (F30, F31)",N47D20C,1995,135,184,10/11 → 03/16
"320 d ED (F30, F31)","N47D20C, B47D20A",1995,120,163,10/11 → 10/18
320 i (F31),N20 B20 B,1997,120,163,01/12 → 06/15
"320i (F30, F31)",N20B20A,1997,135,184,02/12 → 10/18
"320i (F30, F31)",B48B20A,1998,135,184,08/15 → 10/18
"320i ED (F30, F31)",N13B16A,1598,125,170,11/12 → 06/16
"320iX (F30, F31)",N20B20A,1997,135,184,02/12 → 10/18
"325 d (F30, F31)",B47D20B,1995,165,224,01/16 → 02/18
"325 d (F30, F31)",N47D20D,1995,160,218,03/13 → 02/16
"328i (F30, F31)","N20B20A, N26B20A",1997,180,245,10/11 → 10/18
"328iX (F30, F31)","N20B20A, N26B20A",1997,180,245,10/11 → 08/16
"330 d (F30, F31)",N57D30A,2993,190,258,07/12 → 10/18
330e (F30),B48B20A,1998,185,252,12/15 → 10/18
"330i (F30, F31)",B48B20A,1998,185,252,08/15 → 10/18
"335 dX (F30, F31)",N57D30B,2993,230,313,07/13 → 10/18
"335i (F30, F31)",N55B30A,2979,225,306,10/11 → 07/15
"340i (F30, F31)",B58B30A,2998,240,326,08/15 → 10/18
ActiveHybrid 3 (F30),N55B30A,2979,250,340,11/12 → 06/15
M3 (F80),S55B30,2979,317,431,05/14 → 10/18
