Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"2.4 (ANH10W, ANH15W, ATH10W)",2AZ-FE. 2AZ-FXE,2362,117,160,09/03 → 03/08
"3.0 V6 (MNH10W, MNH15W)",1MZ-FE,2995,162,220,09/03 → 03/08
