Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 16V,D2,1591,93,126,06/09 →
1.6 CRDi,,1582,94,128,06/10 →
1.6 CRDi 110,,1582,85,116,06/10 →
2.0 16V,G4KA,1998,107,145,10/06 → 03/13
2.0 CRDi,D4EA,1991,103,140,06/06 →
2.0 CRDi 115,D4EA,1991,85,116,05/07 →
