Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 ((NZE120_)),2NZ-FE,,65,88,
1.4 (E12),4ZZ-FE,1398,71,97,01/02 → 07/07
1.4 D-4D (E12),1ND-TV,1364,66,90,09/04 → 03/09
1.5 (E12),1NZ-FE,1497,81,110,03/01 → 09/06
1.6 (E12),3ZZ-FE,1598,81,110,01/02 → 07/07
1.8 (E12),2ZZ-GE,1795,127,173,09/04 → 12/06
1.8 (E12),2ZZ-GE,1796,141,192,01/02 → 02/07
1.8 TS Compressor (E12),2ZZ-GE,1796,165,225,04/05 → 02/07
1.8 VVTi,1ZZ FE,1794,99,134,11/01 → 07/07
2.0 D-4D (E12),1CD-FTV,1995,81,110,01/02 → 07/03
2.0 D-4D (E12),1CD-FTV,1995,66,90,01/02 → 02/07
2.0 D-4D (E12),1CD-FTV,1995,85,116,06/03 → 07/07
