Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 (BA),B3 (16V),1324,54,73,08/94 → 10/98
1.5 16V (BA),Z5,1489,65,88,08/94 → 10/98
1.7 TD (BA),4EE1-T,1686,60,82,02/95 → 10/98
1.8 16V (BA),BP,1840,84,114,08/94 → 10/98
2.0 D (BA),RF,1998,52,71,10/96 → 10/98
2.0 V6 (BA),KF,1995,106,144,08/94 → 10/98
