Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
110.35,BD30 Ti,2953,81,110,03/99 → 10/06
110.45,BD30 Ti,2953,81,110,03/99 → 10/06
120.35,BD30 Ti,2953,88,120,03/99 → 10/06
120.44,BD30 Ti,2953,88,120,03/99 → 10/06
120.45,BD30 Ti,2953,88,120,03/99 → 10/06
125.35,BD30 Ti,2953,92,125,03/99 → 10/06
75.28,LD23 EGR,2283,55,75,03/99 → 10/06
90.32,TD27 EGR,2663,66,90,03/99 → 10/06
95.28,TD27 EGR,2663,70,95,03/99 → 10/06
95.32,TD27 EGR,2663,67,92,03/99 → 10/06
95.32,TD27 EGR,2663,70,95,03/99 → 10/06
TL 28.10,BD30T EGR,2953,77,105,01/04 → 10/06
TL 32.10,BD30T EGR,2953,77,105,01/04 → 10/06
TL 35.10,BD30T EGR,2953,77,105,01/04 → 10/06
TL 35.13,BD30 Ti,2953,92,125,01/04 → 10/06
TL 45.13,BD30 Ti,2953,92,125,01/04 → 10/06
