Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 TSI,"CHZL, DKLA, DLAC",999,70,95,12/18 →
1.0 TSI (C11),DLAA,999,81,110,06/20 →
1.0 TSI,DKRF,999,85,115,12/18 →
1.5 TSI,"DADA, DPCA",1495,110,150,01/20 →
1.6 TDI,DGTD,1598,70,95,12/18 →
