Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.8 (K260/W260),L28,2753,88,120,05/86 → 06/90
2.8 D (K260/W260),RD28,2826,68,92,09/89 → 03/96
2.8 TD (K260/W260),RD28T,2826,85,116,06/89 → 11/95
3.2 D (K260/W260),SD33,3224,81,110,08/88 → 06/90
4.0 (K260/W260),,,96,130,08/88 → 11/95
