Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 TSI (KG3),CHZB,999,70,95,05/17 → 04/19
1.0 TSI (KG3),CHZC,999,81,110,05/17 → 04/19
1.2 (KG3),CGPC,1198,55,75,10/12 → 06/15
1.2 TSI (KG3),CJZC,1197,66,90,05/15 → 05/17
1.2 TSI (KG3),CJZD,1197,81,110,05/15 → 05/17
1.2 TSI (KG3),CBZB,1198,77,105,10/12 → 06/15
1.2 TSI (KG3),CBZA,1197,63,85,10/12 → 06/15
1.4 TDI (KG3),CUSB,1422,66,90,05/15 → 04/19
1.4 TSI (KG3),CAXA,1390,90,122,10/12 → 06/15
1.4 TSI (KG3),CZCA,1395,92,125,05/15 → 04/19
1.6 (KG3),CWVA,1598,81,110,05/15 → 04/19
1.6 MPI (KG3),CFNA,1595,77,105,10/12 → 06/15
1.6 TDI (KG3),CXMA,1598,85,116,05/15 → 04/19
1.6 TDI (KG3),"CAYC, CLNA",1598,77,105,10/12 → 06/15
1.6 TDI (KG3),CAYB,1598,66,90,10/12 → 06/15
