Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 e-THP 130,EB2DTS,1199,96,131,01/15 → 03/17
1.6 16V,EP6,1598,88,120,09/09 → 03/17
1.6 16V,EP6CDT,1598,115,156,09/09 → 03/17
1.6 BlueHDi 120,DV6FC,1560,88,120,07/14 → 03/17
1.6 HDi,DV6TED4 (H9Z),1560,81,110,09/09 → 03/17
1.6 HDi,"DV6C, DV6CTED",1560,82,112,09/09 → 03/17
1.6 THP 150,EP6DT,1598,110,150,02/12 → 03/17
1.6 THP 163,EP6FDT,1598,120,163,02/12 → 03/17
1.6 THP 165,EP6FDT,1598,121,165,02/12 → 03/17
2.0 HDi,"DW10CB, DW10CTED4",1997,100,136,02/12 → 03/17
2.0 HDi,DW10CTED4,1997,120,163,04/10 → 03/17
"2.0 HDi, BlueHDi","DW10CTED4, DW10FD",1997,110,150,09/09 → 03/17
