Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"2.5 Diesel (GUN156_, 166_)",2KD-FTV,2494,75,102,03/16 → 08/17
"2.7 (TGN156_, 166_, 168_)",2TR-FE,2694,122,166,05/15 →
"2.8 Diesel (GUN156_, 166_)",1GD-FTV,2755,130,177,05/15 →
3.0 D,5L-E,2986,70,95,03/16 →
