Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
260 SE (W126),M 103.941,2548,118,160,09/85 → 06/91
260 SE (W126),M 103.941,2548,122,166,09/85 → 06/91
280 S (W126),M 110.926,2717,115,156,12/79 → 07/85
"280 SE,SEL (W126)",M 110.989,2717,136,185,10/79 → 07/85
"300 SE,SEL (W126)",M 103.981 (KAT),2932,132,180,09/85 → 06/91
"300 SE,SEL (W126)",M 103.981,2932,138,188,09/85 → 06/91
"380 SE,SEC,SEL (W126)",M 116.961/963,3793,150,204,12/79 → 08/85
"380 SE,SEL (W126)",M 116.961,3776,160,218,12/85 → 12/86
"420 SE,SEC,SEL (W126)",M 116.965,4146,170,231,10/85 → 06/91
"420 SE,SEL (W126)",M 116.965 (KAT),4146,150,204,10/85 → 06/91
"420 SE,SEL (W126)",M 116.965,4146,160,218,10/85 → 06/91
"420 SE,SEL (W126)",M 116.965 (KAT),4146,165,224,10/85 → 06/91
"420 SE,SEL (W126)",M 116.965 (KAT),4196,165,224,06/89 → 06/91
"500 SE,SEC,SEL (W126)",M 117.963,4939,177,241,12/79 → 08/85
"500 SE,SEL (W126)",M 117.963,4939,170,231,12/79 → 08/85
"500 SE,SEL (W126)",M 117.965,4939,164,223,09/85 → 06/91
"500 SE,SEL (W126)",M 117.965,4939,180,245,09/85 → 06/91
"500 SE,SEL (W126)",M 117.965,4939,185,252,09/87 → 06/91
"500 SE,SEL (W126)",M 117.965,4939,195,265,09/87 → 06/91
"500 SE,SEL Kat. (W126)",M 117.965,4973,185,252,06/89 → 06/91
560 SEC (W126),M 117.968 (KAT),5491,205,279,10/85 → 06/91
560 SEL (W126),M 117.968 (KAT),5491,178,242,10/85 → 06/91
560 SEL (W126),M 117.968,5491,200,272,10/85 → 06/91
560 SEL (W126),M 117.968,5491,220,300,10/85 → 06/91
560 SEL (W126),M 117.968 (KAT),5491,205,279,08/87 → 06/91
