Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 TDI,"BNA, BRF, BVG, CAGB",1968,100,136,07/04 → 09/11
2.0 TDI,CAHA,1968,125,170,10/08 → 09/11
2.0 TDI,CAGB,1968,120,163,04/09 → 09/11
2.0 TDI,"BLB, BRE",1968,103,140,07/04 → 10/08
2.0 TFSI,"BPJ, BYK",1984,125,170,06/05 → 09/11
2.4 V6,BDW,2393,130,177,04/04 → 10/08
2.7 TDI V6,"CANA, CANC",2698,140,190,10/08 → 09/11
2.7 TDI V6,"BSG, CANB, CAND",2698,120,163,11/04 → 09/11
2.7 TDI V6,BPP,2698,132,180,11/04 → 10/08
2.8 FSI V6,BDX,2773,154,210,11/06 → 10/08
2.8 FSI V6,CCDA,2773,140,190,10/08 → 09/11
2.8 FSI V6,CCEA,2773,162,220,10/08 → 09/11
3.0 TDI V6,ASB,2967,171,233,05/06 → 10/08
3.0 TDI V6,"CDYA, CDYC",2967,176,239,10/08 → 09/11
3.0 TDI V6,BMK,2967,166,226,04/04 → 06/06
3.0 TDI V6,"BNG, CDYB",2967,155,211,04/04 → 09/11
3.0 TFSI V6,CAJA,2995,213,290,10/08 → 09/11
3.0 TFSI V6,CCAA,2995,220,299,10/08 → 09/11
3.0 V6,BBJ,2976,160,218,04/04 → 05/06
3.2 FSI V6,CALA,3123,195,265,05/09 → 09/11
3.2 FSI V6,"AUK, BKH, BYU",3123,188,256,04/04 → 09/11
4.2 V8,BAT,4163,246,335,04/04 → 05/06
4.2 V8 FSI,BVJ,4163,257,350,06/06 → 09/11
"5.0 TFSI V10 (RS6, RS6+)",BUH,4991,426,580,04/08 → 12/10
5.2 FSI V10 (S6),BXA,5204,320,435,06/06 → 09/11
