Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6,ALZ,1595,75,102,01/01 → 06/08
1.8 T,AVJ,1781,110,150,11/00 → 07/02
1.8 T,BFB,1781,120,163,06/02 → 09/08
1.8 T,AMB,1781,125,170,07/01 → 12/04
1.8 T,BEX,1781,140,190,11/02 → 12/04
1.9 TDI,"AVF, AWX",1896,96,130,11/00 → 12/04
1.9 TDI,"BKE, BRB",1896,85,115,05/04 → 06/08
1.9 TDI,AVB,1896,74,100,04/01 → 07/04
2.0,ALT,1984,96,130,11/00 → 06/08
2.0 FSI,AWA,1984,110,150,07/02 → 01/05
2.0 TDI,"BVG, BVF",1968,92,125,11/05 → 06/08
2.0 TDI,"BLB,BNA,BPW,BRC/E/F",1968,103,140,11/04 → 09/08
2.0 TDI,"BRD, BVA",1968,125,170,05/06 → 06/08
2.0 TFSI,BPJ,1984,125,170,03/07 → 06/08
2.0 TFSI,BUL,1984,162,220,06/05 → 06/08
2.0 TFSI,"BGB, BWE",1984,147,200,11/04 → 09/08
2.4 V6,BDV,2393,125,170,09/01 → 06/08
2.4 V6,AMM,2393,120,163,09/01 → 12/04
2.5 TDI V6,"AKE, BAU, BDH",2496,132,180,11/00 → 12/05
2.5 TDI V6,AYM,2496,114,155,04/01 → 07/02
2.5 TDI V6,"BCZ, BDG, BFC",2496,120,164,06/02 → 12/05
2.7 TDI V6,BSG,2698,120,163,11/05 → 06/08
2.7 TDI V6,BPP,,132,180,11/05 → 09/08
3.0 TDI V6,ASB,2967,171,232,11/05 → 09/08
3.0 TDI V6,BKN,2967,150,204,11/04 → 06/08
3.0 V6,"ASN, AVK, BBJ",2976,162,220,11/00 → 06/08
3.2 FSI,AUK,,188,256,11/04 → 09/08
4.2 V8 (RS4 quattro),BNS,4163,309,420,11/05 → 12/08
4.2 V8 40V (S4 quattro),"BBK, BHF",4163,253,344,12/02 → 12/08
