Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
0.9,146 A 000,903,32,44,06/89 → 05/93
0.9,146 A 000,903,29,39,08/90 → 05/93
1.2,021 C.1000,1193,52,71,12/89 → 05/93
1.2,021 A 1000,1184,44,60,06/84 → 05/93
1.2,,1193,47,64,11/84 → 12/93
1.5,021 A 2000,1450,63,86,06/84 → 05/93
1.5,,1461,65,88,06/89 → 05/93
"1.5 GLI,GLXI,SXI",021 C.2000,1461,66,90,10/86 → 05/93
1.5 SXI,021 B.2000,1461,74,101,10/86 → 05/93
1.5i,021 D.2000,1461,65,89,10/86 → 05/93
1.7 D,022 A.5000,1714,42,57,08/90 → 05/93
1.7 D,022 A.5000,1698,40,54,06/84 → 05/93
"1.7 LI,GLI,GLXI,SXI",021 A.3000,1675,72,98,01/91 → 05/93
1.7 SXI,021 B.3000,1675,76,103,01/91 → 05/93
