Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.5 P160 MHEV (L551),AJ20P3,1497,118,160,09/20 →
1.5 P300e Hybrid (L551),AJ20P3,1497,227,309,02/20 →
2.0 D150 (L551),204DTD,1999,110,150,12/18 →
2.0 D165 (L551),AJ20D4,1997,120,163,07/20 →
2.0 D165 MHEV (L551),AJ20D4,1997,120,163,07/20 →
2.0 D180 (L551),204DTD,1999,132,180,12/18 →
2.0 D200 (L551),AJ20D4,1997,150,204,07/20 →
2.0 D200 MHEV (L551),AJ20D4,1997,150,204,07/20 →
2.0 P200 (L551),PT204,1997,147,200,12/18 →
2.0 P200 MHEV (L551),PT204,1997,147,200,12/18 →
2.0 P250 MHEV (L551),PT204,1997,183,249,12/18 →
2.0 P300 (L551),PT204,1997,221,300,07/20 →
