Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.1 Turbodiesel (3302/3221/3512),Steyr M14TCA(GAZ560),2134,95,130,01/99 →
2.1 Turbodiesel (3302/3221/3512),GAZ5601 Euro3(Steyr),2134,81,110,01/03 → 03/13
2.1 Turbodiesel (3302/3221/3512),GAZ5601 Euro3(Steyr),2134,70,95,01/03 → 03/13
2.3 (2705/3302),ZMZ-4061.10,2300,74,100,10/93 → 12/06
2.3 (2705/3302),ZMZ-4061.10,2300,81,110,01/94 → 12/02
2.3 (2705/3302),ZMZ-4063.10,2300,81,110,01/99 → 08/01
2.3,ZMZ-4063.10,2287,72,98,09/01 → 12/02
2.3,ZMZ-4063.10,2287,104,142,01/03 → 01/10
2.3,ZMZ-4063.10,2287,112,152,01/08 → 01/10
2.4,,2445,66,90,01/03 → 12/06
2.4 (2705/3302),ZMZ-4025.10 ZMZ,2445,66,90,10/93 → 08/01
2.4 (2705/3302),ZMZ-4026.10 ZMZ,2445,74,100,10/93 → 03/13
2.4,ZMZ-40522.10,2464,112,152,01/08 → 03/13
2.4 Diesel (3302/3221/3512),Andoria 4CTi90,2446,67,91,10/93 → 09/01
2.4 Turbodiesel (3302/3221/3512),Andoria 4CTi90-BE/BE6 A2201/03,2417,66,90,01/03 → 02/13
2.5,ZMZ-40522.10,2464,107,145,01/03 → 03/13
2.9,UMZ-4215.10,2890,75,102,01/03 → 01/10
2.9,UMZ4216,2890,78,107,01/03 → 03/13
2.9,,2899,81,110,01/03 → 03/13
3.0 Turbodiesel (2705/3302),Iveco F1C,2998,107,145,03/09 →
