Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 JTD 115 Multijet,"250 A1.000, 250 A2.000",1956,85,115,06/11 →
2.2 120 Multijet,46349131,2184,88,120,07/21 →
2.2 140 Multijet,46349131,2184,103,140,07/21 →
2.2 160 Multijet,46348913,2184,118,160,07/21 →
2.2 180 Multijet,46348913,2184,132,179,07/21 →
2.2 JTD,4HV,2198,74,100,07/06 → 05/11
2.3 JTD 110 Multijet,F1AE3481G,2287,83,113,08/06 →
2.3 JTD 120 Multijet,F1AE0481C/D,2287,88,120,07/06 →
2.3 JTD 130 Multijet,"F1AE0481N/T, F1AE3481D",2287,96,130,07/06 →
2.3 JTD 140 Multijet,F1AGL4113,2287,103,140,05/19 →
2.3 JTD 150 Multijet,F1AE3481E,2287,109,148,06/11 →
2.3 JTD 150 Multijet,F1AGL411A/C,2287,110,150,06/15 →
2.3 JTD 160 Multijet,F1AGL4112,2287,118,160,05/19 →
2.3 JTD 180 Multijet,F1AGL411B,2287,130,177,12/15 →
3.0 JTD,F1CE3481M,2999,115,156,07/06 → 07/14
3.0 JTD,F1CE3481N,2999,107,146,04/10 → 05/11
3.0 JTD 180 Multijet Power,F1CE3481E,2999,130,177,06/11 →
3.0 Natural Power,"F1CE0441A, F1CFA401A",2999,100,136,09/09 →
E-Ducato (250DPE),,,90,122,12/20 →
