Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 L (CA4),A16A1,1587,65,88,11/85 → 12/89
2.0 EX (CA5),A20A1,1932,75,102,11/85 → 12/89
2.0 EX (CA5),A20A2,1932,78,106,11/85 → 12/89
2.0 EX (CA5),A20A1,1932,76,103,11/85 → 12/89
2.0 EXi (CA5),A20A4,1932,90,122,11/85 → 12/89
2.0 EXi (CA5),A20A3,1932,85,116,10/87 → 12/89
2.0i 16V (CA5),B20A8,1944,98,133,10/87 → 12/89
2.0i 16V (CA5),B20A2,1944,101,137,10/87 → 12/89
