Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0i,N9K,,84,115,11/94 → 12/00
2.0i,N9L,,84,115,11/94 → 12/00
2.5 D,"4FA,4FB,4FC",,51,70,11/94 → 12/00
2.5 D,"4HA,4HB,4HC",,56,76,11/94 → 12/00
2.5 D Turbo,"4GA,4GB,4GC",,63,86,11/94 → 12/00
2.5 D Turbo TDE,,2496,74,100,11/98 → 12/00
