Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.2 CRDi,D4HB,2199,110,150,01/10 →
2.2 CRDi,,2199,143,194,01/10 → 06/15
2.7 V6 (VQ),G6EA,2656,139,189,06/06 →
