Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.33 VVT,,1329,74,101,05/09 → 12/18
1.4 16V,4ZZ-FE,1398,71,97,02/07 → 09/12
1.4 D-4D,1ND-TV,1364,66,90,02/07 → 12/18
1.5,1NZ-FE,1497,81,110,10/06 → 09/12
1.5,1NZ-FE,1497,77,105,10/06 → 09/12
1.6,,1598,97,132,05/09 → 12/18
1.6 VVT-i,1ZR-FE,1598,91,124,02/07 → 09/12
1.8,2ZR-FE,1798,100,136,10/06 → 10/09
1.8 16V,2ZR-FAE,1798,108,147,02/09 → 12/18
1.8 Hybrid,2ZR-FXE,1798,73,99,09/10 → 09/12
2.0 D-4D,1AD-FTV,1998,93,126,02/07 → 04/15
2.2 D-4D,2AD-FHV,2231,130,177,02/07 → 09/12
