Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 BlueHDi 115,DV6FC,1560,85,116,12/13 →
1.6 BlueHDi 120,DV6FC,1560,88,120,01/14 → 07/15
1.6 THP 155,EP6CDT,1598,115,156,10/11 → 07/15
1.6 THP 165,EP6CDT,1598,121,165,06/12 → 12/18
1.6 THP 200,EP6CDTX,1598,147,200,10/11 → 07/15
1.6 THP 210,5GM (EP6FDTX),1598,155,211,11/15 → 12/18
1.6 e-HDi 110,DV6C,1560,82,112,10/11 → 07/15
2.0 BlueHDi 135,AHS (DW10FD),1997,100,136,11/14 →
2.0 BlueHDi 150,DW10FD,1997,110,150,11/14 → 12/18
2.0 BlueHDi 180,DW10FC,1997,133,180,08/13 → 12/18
2.0 HDi 135,DW10CB,1997,100,136,11/11 → 07/15
2.0 HDi 135 Hybrid4,DW10CB,1997,100,136,01/12 →
2.0 HDi 165,DW10CTED4,1997,120,163,10/11 → 12/18
2.0 HDi 200 Hybrid4,DW10CTED4,1997,147,200,01/12 → 07/15
