Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.1,11N,1057,44,60,01/65 → 10/70
1.1,11N,1057,33,45,01/63 → 10/66
1.6,,1599,53,72,01/68 → 09/70
1.6,,1599,51,69,10/70 → 10/72
1.8,,1759,57,78,01/73 → 10/79
2.0 (GT),,1975,78,106,01/68 → 09/70
2.3,,2279,81,110,01/72 → 10/73
