Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
A 150 (W169),M 266,1498,70,95,09/04 → 03/09
A 160 (W169),M 266,1498,70,95,04/09 → 07/12
A 160 CDI (W169),OM 640,1991,60,82,11/04 → 07/12
A 170 (W169),M 266,1699,85,115,09/04 → 03/09
A 180 (W169),M 266,1699,85,115,04/09 → 07/12
A 180 CDI (W169),OM 640,1991,80,109,09/04 → 07/12
A 200 (W169),M 266,2034,100,136,09/04 → 07/12
A 200 CDI (W169),OM 640,1991,103,140,09/04 → 07/12
A 200 Turbo (W169),M 266.980,2034,142,193,07/05 → 07/12
E-CELL (W169),EM 780.992,,50,68,12/10 → 07/12
