Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 EcoBlue 4x4 (TKE),"T20DD0J, YN2X",1995,157,213,09/18 →
2.0 TDCi EcoBlue (TKE),,1995,96,131,02/19 →
2.0 TDCi EcoBlue (TKE),,1995,125,170,02/19 →
2.0 TDCi EcoBlue (TKE),,1995,156,213,02/19 →
2.2 TDCi (TKE),,2198,92,125,11/11 →
2.2 TDCi (TKE),GBVAJQJ,2198,110,150,11/11 → 06/15
2.2 TDCi (TKE),,2198,96,130,02/16 →
2.2 TDCi (TKE),,2198,118,160,02/16 →
2.5 (TKE),,2498,122,166,11/11 → 04/14
3.2 TDCi (TKE),"P5-AT,SAFA,SA2R,SA2S,SA2W,ENSA",3198,147,200,11/11 →
